,Average Daily Returns,Beta Alpha,Sharpe Ratio,Piotroski F-Score,Revenue Growth,Earning per Share,Price to Earning,Debt to Equity,Free Cash Flow,Return on Equity,Dividend Yield
BNII.JK,0.0008262356074600636,"{'beta': array([-0.041]), 'alpha': array([0.001])}",0.48,5,5.798833799206612,3262.5559768769886,0.07724005405149295,0.6350154037933045,30745060000000.0,4.697811198997126,24.577357142857146
BNLI.JK,0.00014040118422968035,"{'beta': array([-0.019]), 'alpha': array([0.])}",0.08,5,-9.330643319096712,26844.554728015417,0.03483015492241407,0.4016452496657181,1622106000000.0,2.0574773612822264,4.852517112299465
BOBA.JK,-0.0010015079393190555,,-0.55,,,,0.0,0.0,,,8.403105590062111
BOGA.JK,-0.00021305554984896725,"{'beta': array([0.054]), 'alpha': array([-0.])}",-0.32,,-14.077188499897847,2.5616633314280715,435.2640670303899,0.613318945709126,,2.229304781788637,0.0
BOLA.JK,0.0006747076276568789,"{'beta': array([-0.038]), 'alpha': array([0.001])}",0.27,,-60.12774538692548,0.8709293243333334,157.30323480021622,0.025531893942279893,,1.0955823533776432,0.7299270072992701
BOLT.JK,0.0006481932397755328,"{'beta': array([-0.015]), 'alpha': array([0.001])}",0.23,,-33.2509557261429,-23.849885405946523,-34.17207194617359,0.45868045884638514,,-8.858115214394035,16.169325153374235
BOSS.JK,0.0005590843281249815,"{'beta': array([-0.037]), 'alpha': array([0.001])}",0.18,,291.482243331268,-75.92028220857142,-0.6585855392718098,1.9498523728734494,,-121.65105099249675,0.0
BPFI.JK,-0.00028550057115356943,"{'beta': array([-0.001]), 'alpha': array([-0.])}",-0.14,5,9.894374281136457,15.431001204251366,21.385520980264218,0.7005583018814547,436200234304.0,4.802971943708653,17.12303484848485
BPII.JK,0.00014028762764623,"{'beta': array([-0.008]), 'alpha': array([0.])}",0.15,,23.093504159610806,190.55235648957523,54.31578066349565,0.7541773912206687,,8.838311205874993,2.1739130434782608
BPTR.JK,0.0019259308434190889,"{'beta': array([-0.091]), 'alpha': array([0.002])}",0.53,,,,0.0,0.0,,,0.0
BRAM.JK,0.00037960265220576134,"{'beta': array([-0.019]), 'alpha': array([0.])}",0.19,,-35.13706853321952,-0.00865565266009688,-678747.1991666361,0.034638363607059484,,-2.0133873715754804,68.68085106382978
BREN.JK,0.02380265553263608,,4.51,,-3.1113104387731174,0.0004761708947838442,12863028.940020407,4.9679288585045445,,15.249222637932396,0.06383673469387754
BRIS.JK,0.00300772879151432,"{'beta': array([-0.077]), 'alpha': array([0.003])}",1.27,6,-7.937300395298934,47.424284040703206,54.8242330399438,0.5529673003370947,13280711000000.0,10.061327374673718,1.0868268846153848
BRMS.JK,0.0021458915790988965,"{'beta': array([-0.064]), 'alpha': array([0.002])}",0.84,,-21.124036797019695,0.00015462073309047597,1054192.3889639103,0.08337769289799137,,0.5302177400941042,0.0
BRNA.JK,0.0004724679733546832,"{'beta': array([0.177]), 'alpha': array([0.])}",0.21,,6.861789794301792,-169.05787020362786,-5.708104561104851,1.0543138608320646,,-22.70839434388908,19.00429139896373
BRPT.JK,0.0004462500767703452,"{'beta': array([0.003]), 'alpha': array([0.])}",0.21,,-26.032178412349126,0.00045288783038249846,2230132.7883926085,3.2457350092330493,,3.1781641007639956,1.4941933663366336
BSBK.JK,-0.0016761567059423253,,-0.56,,-36.78916282623578,-4.36061421838336,-11.924925571443536,-3.768694020214371,,97.87303314811582,0.0
BSDE.JK,0.0005942719918544927,"{'beta': array([-0.013]), 'alpha': array([0.001])}",0.46,,-19.258670787179504,13.469875355189307,75.35333276925746,0.5035336667124629,,0.9352825821050816,7.909551527093596
BSIM.JK,0.0010749244441393847,"{'beta': array([-0.038]), 'alpha': array([0.001])}",0.51,6,14.607828429209857,6.011401654826592,156.36952144850744,0.10408605359226686,2359536000000.0,1.956827681214837,0.0
BSML.JK,0.0020983713762898876,,0.58,,,,0.0,0.0,,,1.7307692307692308
BSSR.JK,0.0014787100675877304,"{'beta': array([0.143]), 'alpha': array([0.001])}",0.77,,-52.0571147610662,0.011664508073099277,316344.2450273483,0.03272954844653533,,16.03161594095224,104.95578997289974
BSWD.JK,0.0003499791457832499,"{'beta': array([-0.01]), 'alpha': array([0.])}",1.16,3,-1.420910639451247,-19.133646352126366,-93.81379622920215,0.0003721127048054931,-108013050660.0,-6.673306413202925,4.736606573816156
BTEK.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,589.405126177364,-11.009840218137718,-4.541391973848041,1.569653873511202,,-30.649457600031493,0.02558
BTEL.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,-79.77931299174823,,0.0,0.0,,0.9566220963177817,0.0
BTON.JK,0.0012436549206652032,"{'beta': array([0.062]), 'alpha': array([0.001])}",0.69,,,,0.0,0.0,,,3.36
BTPN.JK,0.0002947755251192559,"{'beta': array([0.022]), 'alpha': array([0.])}",0.36,7,-6.675003971729271,219.37184221666382,11.80643775349241,1.1543406220900954,19277210000000.0,5.5995324965445725,10.689126100386101
BTPS.JK,-0.0003925442359045185,"{'beta': array([-0.055]), 'alpha': array([-0.])}",-0.23,6,-17.468619392766595,110.9444543092432,11.402102140896357,0.009150245732893171,1241889000000.0,14.537344594912966,18.359683794466402
BUAH.JK,0.0043262441311526295,,2.36,,-24.691021387704577,27.507289344,67.61844021558274,0.08824796153103028,,81.65642760144908,0.7526881720430108
BUDI.JK,0.0017951786717407916,"{'beta': array([-0.015]), 'alpha': array([0.002])}",0.96,,-19.228382751834044,13.89108750101996,18.285105466461854,1.0436663873962224,,5.115905180246922,33.976377952755904
BUKA.JK,-0.0023659800347966735,,-1.12,,-27.684537179769652,-13.084787637710374,-11.769392386328978,0.02894154459980669,,-84.46152142132446,0.0
BUKK.JK,0.0008071598720087907,"{'beta': array([0.008]), 'alpha': array([0.001])}",0.42,,3.186472252923504,160.4293985113859,6.264437873141273,0.707185557657584,,14.962054796490861,1.27363184079602
BULL.JK,-0.0004059312137366326,"{'beta': array([-0.02]), 'alpha': array([-0.])}",-0.19,,8.599839047989153,0.0025502429672622892,40780.42811412789,0.4574870978257549,,10.567483635111383,0.0
BUMI.JK,0.0013804274472570593,"{'beta': array([-0.039]), 'alpha': array([0.001])}",0.54,,-21.600255442060742,-0.000910328214327086,-98865.44059993564,-0.36338316937506393,,56.4490129421719,292.0777777777778
BUVA.JK,0.0002966830220392584,"{'beta': array([-0.081]), 'alpha': array([0.])}",0.18,,10.555465811928496,-43.7995005592346,-1.210059460114679,1.3826656424016068,,-168.83748398007077,0.0
BVIC.JK,0.0010402963197084045,"{'beta': array([0.018]), 'alpha': array([0.001])}",0.42,4,-6.74352041108224,-16.073529243324714,-5.5370540378965885,0.884422441861373,32231095000.0,-9.537051035924126,15.011546067415733
BWPT.JK,-0.00026806033536245914,"{'beta': array([0.042]), 'alpha': array([-0.])}",-0.16,,-25.173142095973983,-34.73707126307967,-1.6121105770802173,1.625610705361933,,-31.40275278524528,65.31839285714285
BYAN.JK,0.003559568921875557,"{'beta': array([-0.007]), 'alpha': array([0.004])}",1.9,,-51.086756869472374,0.009862176108868335,1977251.2460475203,0.4773327460514064,,39.538416038808336,9.579805128205129
CAKK.JK,0.0018380477825266919,"{'beta': array([0.102]), 'alpha': array([0.002])}",0.74,,,,0.0,0.0,,,0.0
CAMP.JK,0.0008920423693205337,"{'beta': array([-0.079]), 'alpha': array([0.001])}",0.56,,-6.132579639368677,7.484422578588083,45.962129528086415,0.0,,4.579939891740141,20.13081395348837
CANI.JK,-0.0001836166979313821,"{'beta': array([-0.276]), 'alpha': array([-0.])}",-0.05,,,,0.0,0.0,,,0.0
CARE.JK,-0.0002676100084542866,"{'beta': array([-0.017]), 'alpha': array([-0.])}",-0.14,,-25.654673978302895,0.43046141889643813,341.4940190850548,0.29046609163513865,,0.43506265047916415,0.0
CARS.JK,0.001030242585774609,"{'beta': array([0.017]), 'alpha': array([0.001])}",0.72,,-21.56461728644618,-66.11951289785397,-1.4670404506738028,3.0123897330581184,,-148.91945847928326,8.556701030927835
CASA.JK,0.0010064438835795343,"{'beta': array([-0.019]), 'alpha': array([0.001])}",0.62,,-25.94464129201819,1.1541532678908784,589.1765148684672,0.3086187019824298,,0.954060950100491,0.0
CASH.JK,-0.0007660623891764487,"{'beta': array([0.156]), 'alpha': array([-0.001])}",-0.3,,,,0.0,0.0,,,0.0
CASS.JK,0.0022348052586989354,"{'beta': array([-0.055]), 'alpha': array([0.002])}",1.1,,-13.10754045059102,-42.23723583420984,-21.544970498825826,0.21865765264476994,,-25.510590945530215,10.156043956043957
CBMF.JK,-0.0008092458493551293,"{'beta': array([0.068]), 'alpha': array([-0.001])}",-0.31,,,,0.0,0.0,,,0.0
CBPE.JK,-0.00023494523478706592,,-0.14,,,,0.0,0.0,,,0.78125
CBRE.JK,-0.0035601281402714803,,-1.66,,,,0.0,0.0,,,0.0
CBUT.JK,0.003765019401925722,,1.18,,-49.73020510322811,-49.53760101453007,-36.5379017742321,-6.6388364035169785,,73.8933068573447,0.0
CCSI.JK,0.0012733488917156088,"{'beta': array([-0.059]), 'alpha': array([0.001])}",0.7,,,,0.0,0.0,,,5.025125628140704
CEKA.JK,1.6637613164420906e-05,"{'beta': array([-0.007]), 'alpha': array([0.])}",0.02,,-32.18886835011888,305.5673848605042,6.054311067408424,0.0,,14.421387445432352,42.37837837837838
CENT.JK,0.00021301642601540598,"{'beta': array([-0.061]), 'alpha': array([0.])}",0.09,,-37.262762880508106,-16.328539516661216,-3.184608148630841,7.5522192498674015,,-20.600111905019098,5.017551923076923
CFIN.JK,0.001307584661093978,"{'beta': array([0.03]), 'alpha': array([0.001])}",0.77,,32.39423552153076,11.686904005491717,42.09840345816201,0.8492586527359146,,0.9813453846917197,39.047418699186984
CGAS.JK,-0.022741243523795442,,-2.02,,-2.6491320147336705,-2.128663711205851,-69.52718704269195,0.6667433309260644,,-4.744074830696958,0.0
CHEM.JK,0.00018290544526759788,,0.06,,,,0.0,0.0,,,1.1415094339622642
CHIP.JK,0.012055374136297994,,3.66,,-100.0,-0.7751290732009926,-2941.445597678919,-63.6700756982465,,110.62409411780155,0.1013157894736842
CINT.JK,0.00022518109949654615,"{'beta': array([0.156]), 'alpha': array([0.])}",0.11,,,,0.0,0.0,,,22.34177215189873
CITA.JK,0.0006591417338641241,"{'beta': array([-0.094]), 'alpha': array([0.001])}",0.34,,-5.104698035247014,164.11098547710387,11.760333986107629,0.0674137603971193,,18.813517858594007,14.438860103626943
CITY.JK,0.0013241037054951322,"{'beta': array([0.041]), 'alpha': array([0.001])}",0.39,,88.07549952817878,12.136949789420767,4.614009365747948,0.005957480508282711,,7.520120176619183,0.0
CLAY.JK,-0.002028672456625688,"{'beta': array([0.009]), 'alpha': array([-0.002])}",-0.7,,75.16823495614172,-32.06056630574027,-11.228747382903963,3.36466846681272,,-72.87275061455574,0.0
CLEO.JK,0.0006608765132629363,"{'beta': array([-0.017]), 'alpha': array([0.001])}",0.48,,-11.860681257419033,11.101356924005456,65.75772718571508,0.31693424273002396,,14.839096019550635,1.0479452054794522
CLPI.JK,0.0003920666602072824,"{'beta': array([0.046]), 'alpha': array([0.])}",0.49,,-7.8498344388841605,118.23197474264242,8.288789916037373,0.12804625336236225,,7.390243612378068,81.7908163265306
CMNP.JK,0.0004774327307929055,"{'beta': array([0.028]), 'alpha': array([0.])}",0.29,,-41.66814079470835,82.42505057524318,18.74430151049309,0.5364647989602603,,5.006805785877601,4.168114822006473
CMNT.JK,0.0007158541272183278,,0.58,,-13.519934264775626,27.522817006346703,38.5134995358784,4.121942244765119,,19.604085172222327,0.0
CMPP.JK,0.00020206761239754956,"{'beta': array([0.011]), 'alpha': array([0.])}",0.09,,157.3432770805679,-257.80689753134544,-0.45382804385896836,-2.5066949299714456,,94.99161130293402,11.867737606837606
CMRY.JK,0.0005622306790976327,,0.4,,-54.538467154122294,22.307011571021295,206.21318930841417,0.0,,24.102812010621637,2.8915217391304346
CNKO.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,-9.767245634376993,-2291.822643478261,-0.021816696916876533,-0.5473279486104513,,25.901063721707757,0.0
CNMA.JK,-0.0016764198431586522,,-1.67,,-4.780008530010483,-6.5480114041252415,-36.346912873435166,0.0,,-13.928223241949233,0.0
CNTX.JK,-5.4056088667080804e-05,"{'beta': array([0.013]), 'alpha': array([-0.])}",-0.02,,,,0.0,0.0,,,64.22764227642277
COAL.JK,-0.0013475358527814843,,-0.37,,,,0.0,0.0,,,0.0
COCO.JK,-0.0012403594208376485,"{'beta': array([0.025]), 'alpha': array([-0.001])}",-0.54,,,,0.0,0.0,,,0.0
COWL.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,,,0.0,0.0,,,21.84
CPIN.JK,3.273126714565823e-05,"{'beta': array([0.146]), 'alpha': array([-0.])}",0.02,,-17.75585668288301,234.30192523535513,22.0868863745005,0.38983134942459896,,16.46628335598577,17.679613526570048
CPRI.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,,,0.0,0.0,,,0.0
CPRO.JK,0.00044112806106135177,"{'beta': array([0.063]), 'alpha': array([0.])}",0.24,,-5.6622768239172565,9.411796675096365,5.737480511333624,2.9977073336429125,,52.799729418402045,0.0
CRAB.JK,0.0005486510112833735,,0.37,,,,0.0,0.0,,,0.45454545454545453
CRSN.JK,-0.001593173273177659,,-0.74,,,,0.0,0.0,,,0.0
CSAP.JK,0.001026508332783411,"{'beta': array([0.07]), 'alpha': array([0.001])}",0.57,,-11.076349644234753,10.641551495634076,54.973186968085315,2.0637202442188434,,3.1780798963576875,10.858199658119657
CSIS.JK,0.0005981230775845329,"{'beta': array([0.089]), 'alpha': array([0.001])}",0.27,,,,0.0,0.0,,,0.0
CSMI.JK,0.003362899354437211,"{'beta': array([0.094]), 'alpha': array([0.003])}",1.84,,25.707997304261454,-46.10217013335418,-62.03612523504259,1.3105042466618935,,-124.36248368033142,0.0
CSRA.JK,0.001182215536263515,"{'beta': array([-0.004]), 'alpha': array([0.001])}",0.67,,,,0.0,0.0,,,13.452914798206278
CTBN.JK,0.0002584029709608592,"{'beta': array([0.025]), 'alpha': array([0.])}",0.08,,34.56402070029064,-0.0038279001795325247,-266464.6286896033,0.0075958803830471835,,-3.085525154035861,2.4479137254901957
CTRA.JK,0.0011122125164036297,"{'beta': array([0.008]), 'alpha': array([0.001])}",0.72,,-17.050087408068386,71.25460413136757,17.332213336321526,0.526618483790378,,8.614290201594978,10.61333004048583
CTTH.JK,-0.0010391546367649234,"{'beta': array([0.03]), 'alpha': array([-0.001])}",-0.62,,9.890526006978838,-33.694234269741806,-0.4451800233807463,1.4701112370730993,,-18.056129193882224,0.0
CUAN.JK,0.017486427962361446,,4.14,,-94.93111692947954,-8.468383111752617,-776.4174002561438,0.0010941116466063787,,-32.0492961695871,0.0
CYBR.JK,0.0057867554358118625,,1.4,,-37.86225854868676,-2.3856524269394246,-91.3796148752793,0.0,,45.82571952636084,0.0
DADA.JK,-0.0026731254149632666,"{'beta': array([0.184]), 'alpha': array([-0.003])}",-1.44,,,,0.0,0.0,,,0.0
DART.JK,-0.0008005778339496905,"{'beta': array([-0.053]), 'alpha': array([-0.001])}",-0.32,,11.549967680275081,-127.38504668608363,-1.0911798803397956,1.1916656463491793,,-13.731990986046677,61.87050359712231
DAYA.JK,0.0001798634383124677,"{'beta': array([-0.192]), 'alpha': array([0.])}",0.06,,,,0.0,0.0,,,0.0
DCII.JK,0.006703863520176885,,2.19,,-12.840893439236032,76.82894959825583,452.9542598456927,1.6388180239750858,,25.439288581691706,0.0
DEAL.JK,-0.0032089149132165456,"{'beta': array([0.27]), 'alpha': array([-0.003])}",-1.37,,-17.31009430130207,-44.40840480690864,-0.13510955923970897,1.904119244666908,,-67.05698899157264,0.0
DEFI.JK,4.6014050590920495e-05,"{'beta': array([0.075]), 'alpha': array([0.])}",0.03,,,,0.0,0.0,,,0.7455342268041238
DEPO.JK,-0.0007553411517314105,,-0.7,,4.888686510998202,14.850399184410737,25.04983168334683,0.09997658642762763,,17.52706364936407,2.5940860215053765
DEWA.JK,0.0005550499331502408,"{'beta': array([-0.002]), 'alpha': array([0.001])}",0.29,,-6.662397992254965,1.066105613173914,54.403615629907065,0.41587791998456203,,0.6091911772025859,0.0
DEWI.JK,-0.0007872855647445496,,-0.25,,,,0.0,0.0,,,0.0
DFAM.JK,-0.0007495631734381226,"{'beta': array([-0.041]), 'alpha': array([-0.001])}",-0.22,,5.249928983410339,-6.825261309684544,-7.618755918724434,1.8313531435642607,,-15.479135178226269,0.0
DGIK.JK,0.0011588294256704187,"{'beta': array([0.16]), 'alpha': array([0.001])}",0.57,,30.6947807410471,-2.9111527049322707,-32.28961498334968,0.13534513877881943,,-2.318146829148856,19.20212765957447
DGNS.JK,0.0007967026233969567,,0.29,,,,0.0,0.0,,,1.5
DIGI.JK,-0.0026742611461019164,"{'beta': array([-0.315]), 'alpha': array([-0.003])}",-0.99,,,,0.0,0.0,,,0.0
DILD.JK,0.000317146704342483,"{'beta': array([-0.026]), 'alpha': array([0.])}",0.2,,9.995943550548878,7.405674016136658,25.52097210708665,0.9728320721996152,,1.4763082857921566,20.105820105820104
DIVA.JK,-0.0009292154447562651,"{'beta': array([-0.045]), 'alpha': array([-0.001])}",-0.36,,-23.994793507392508,47.00493818950206,3.680464365308692,0.14555280354898756,,7.854291899784354,0.0
DKFT.JK,0.0005850333628450782,"{'beta': array([0.08]), 'alpha': array([0.001])}",0.28,,-18.12432440676563,-29.95833294295748,-3.4714882232607014,1.224786696492876,,-24.563870881561062,192.30769230769232
DLTA.JK,-0.0004064839639499073,"{'beta': array([0.011]), 'alpha': array([-0.])}",-0.6,,-19.79862428796021,154.9203765406209,21.62401147483406,0.0,,12.203306193700854,746.955223880597
DMAS.JK,8.317802634608521e-05,"{'beta': array([-0.035]), 'alpha': array([0.])}",0.08,,82.49691856089893,27.960656246189227,5.758090889656525,0.00019876318113102166,,24.39398315216789,110.86956521739131
DMMX.JK,0.001167866259512164,"{'beta': array([0.098]), 'alpha': array([0.001])}",0.44,,-55.043509227135935,4.396839248510157,38.66413812094756,0.055189628598013685,,4.666503653714396,0.0
DMND.JK,-6.141989089598432e-05,"{'beta': array([0.062]), 'alpha': array([-0.])}",-0.06,,-12.383107547509091,21.168819813993377,38.26382420547412,0.07480211038588243,,4.316213677492266,0.0
DNAR.JK,0.000698506941018056,"{'beta': array([0.054]), 'alpha': array([0.001])}",0.23,5,-18.33259384962099,0.46618929471340304,255.26111678123596,0.20162347958215818,-560719347596.0,0.3122634319333264,0.0
DNET.JK,0.00040716412626764077,"{'beta': array([0.015]), 'alpha': array([0.])}",0.43,,-42.10314396289962,23.183023961485354,197.989701758731,0.657909557105261,,3.287938054442338,0.08714596949891067
DOID.JK,0.0017237057546945964,"{'beta': array([0.05]), 'alpha': array([0.002])}",0.76,,-33.91953281467956,-0.0031944134512744884,-115201.11770540457,3.5514457684292613,,-8.886456193153176,1.0869565217391304
DOOH.JK,0.0006206330070414994,,0.15,,,0.27419413667868614,291.76407989259025,3.3519750302329983,,77.95407004893036,0.0
DPNS.JK,0.000895665269486086,"{'beta': array([-0.]), 'alpha': array([0.001])}",0.55,,,,0.0,0.0,,,21.830985915492956
DPUM.JK,-0.0008331955114333686,"{'beta': array([-0.012]), 'alpha': array([-0.001])}",-0.4,,-21.127204105075865,-90.02965188372463,-0.2665788381698571,1.0573470047411995,,-53.6784554821487,0.0
DRMA.JK,0.002393866048689623,,1.13,,-35.65153168596682,4.017518367845934,277.5345120818521,1.005508234624351,,3.713845784395235,0.0
DSFI.JK,0.0002553005711693594,"{'beta': array([0.038]), 'alpha': array([0.])}",0.13,,,,0.0,0.0,,,0.0
DSNG.JK,0.0007729713569718337,"{'beta': array([-0.012]), 'alpha': array([0.001])}",0.46,,-5.973433906543551,44.96660395796034,13.009654910718218,0.9109967342636678,,7.785971343772956,21.794871794871796
DSSA.JK,0.002559648511304645,"{'beta': array([0.05]), 'alpha': array([0.003])}",1.27,,-30.376003490022846,-0.10878166431337534,-1102897.2645093864,0.34430739472158184,,-6.168013038164247,0.0
DUCK.JK,-0.0007876853543794674,"{'beta': array([0.019]), 'alpha': array([-0.001])}",-0.42,,,,0.0,0.0,,,0.0
DUTI.JK,0.00020336426867715394,"{'beta': array([-0.032]), 'alpha': array([0.])}",0.13,,-20.800317788634224,288.5017315416216,16.291063401544747,0.00036226366988094307,,6.284275900871974,8.829787234042554
DVLA.JK,-0.00018286384302891576,"{'beta': array([-0.068]), 'alpha': array([-0.])}",-0.17,,-3.745293525376388,144.70802142857144,10.15838642176169,0.0011802508445429344,,12.113313285918572,60.238095238095234
DWGL.JK,-0.00015979064351036903,"{'beta': array([-0.157]), 'alpha': array([-0.])}",-0.06,,-31.73168752353943,3.84373046519865,27.57737592677996,-8.612474482529196,,-67.68519733521032,0.0
DYAN.JK,0.000973160953779658,"{'beta': array([-0.113]), 'alpha': array([0.001])}",0.47,,-49.59883040290966,-50.452262779431585,-1.5856573242263865,0.5082801296146588,,-41.584899142631656,8.75
EAST.JK,0.0012119197447247188,"{'beta': array([-0.201]), 'alpha': array([0.001])}",0.79,,,,0.0,0.0,,,2.3357664233576645
ECII.JK,-0.0006232633917351048,"{'beta': array([-0.052]), 'alpha': array([-0.001])}",-0.31,,-10.647699292497862,-17.555604990582193,-15.721474716938653,0.026020214426879542,,-1.637141804868531,15.677536231884059
EDGE.JK,0.002514875356223567,,0.84,,-19.07102486363621,60.27818387053629,74.81977243518891,0.41950654206969223,,39.60665569526387,0.0
EKAD.JK,0.00029142739683160005,"{'beta': array([-0.013]), 'alpha': array([0.])}",0.4,,,,0.0,0.0,,,86.07142857142858
ELIT.JK,0.0004522847261623241,,0.13,,,,0.0,0.0,,,0.0
ELPI.JK,0.00044536301062680163,,0.26,,-10.967317069561293,16.159471686026006,16.460934191928132,0.21195191458029997,,8.861435657042746,0.0
ELSA.JK,0.000972876589812219,"{'beta': array([-0.076]), 'alpha': array([0.001])}",0.63,,-5.034287819070534,34.1278340376417,11.193209612384676,0.3324609212657089,,6.660947447183239,32.42557591623037
ELTY.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,-21.442740403615456,-171.885,-0.29089216627396225,0.11097966352338223,,-3.309449836060253,2.0
EMDE.JK,-0.00022653444509464595,"{'beta': array([-0.1]), 'alpha': array([-0.])}",-0.14,,-50.617228090960396,-16.81954320988014,-7.6696494304448635,1.768920540868285,,-10.328297041719665,3.875968992248062
EMTK.JK,0.0005645097710171886,"{'beta': array([0.04]), 'alpha': array([0.001])}",0.25,,-7.042839908545745,33.70074803526708,13.768240381917764,0.09380261420874682,,19.257520688077303,234.39655172413788
ENAK.JK,0.0012557817732096002,,0.77,,-29.033530575094858,-62.661191878830024,-19.94855128860564,4.225227562744349,,-123.00460450788151,0.0
ENRG.JK,0.002334574339927024,"{'beta': array([-0.108]), 'alpha': array([0.002])}",0.9,,-19.998872287363973,0.002161834643892969,100840.27500245436,0.418397923409149,,16.948513703602977,0.1628440366972477
ENVY.JK,-0.0004970177403872217,"{'beta': array([0.028]), 'alpha': array([-0.001])}",-0.5,,147.66979744829507,-14.516874212222222,-3.444267634275111,0.0,,-9.314604828799936,0.0
ENZO.JK,-0.0010029864518618272,,-0.71,,,,0.0,0.0,,,0.0
EPAC.JK,-0.0026049924590080004,,-0.96,,,,0.0,0.0,,,0.0
EPMT.JK,0.0004764071996671664,"{'beta': array([-0.031]), 'alpha': array([0.])}",0.57,,-12.184961575958834,251.2692493937917,9.43211318423494,0.03357790557092232,,10.402578182111295,25.82278481012658
ERAA.JK,0.0010185034650027696,"{'beta': array([0.088]), 'alpha': array([0.001])}",0.62,,-21.5186851305919,38.77496332787986,10.728572364654925,1.5218904176688643,,11.31499179444198,24.85576923076923
ERAL.JK,-0.001988258020864119,,-1.47,,-10.143582599433477,14.101677129204113,22.97599051739786,0.0,,13.465918021730358,0.0
ERTX.JK,0.0019368540339707383,"{'beta': array([-0.038]), 'alpha': array([0.002])}",0.58,,,,0.0,0.0,,,9.541984732824428
ESIP.JK,-0.00036305538957954325,"{'beta': array([-0.073]), 'alpha': array([-0.])}",-0.14,,,,0.0,0.0,,,1.8618
ESSA.JK,0.0023325754630298054,"{'beta': array([-0.055]), 'alpha': array([0.002])}",0.84,,-42.15790395924719,-0.0011102580956155776,-486373.3956387856,0.8205787050058335,,-9.739289633009337,0.0
ESTA.JK,0.0022878005136730247,"{'beta': array([-0.147]), 'alpha': array([0.002])}",0.69,,,,0.0,0.0,,,0.0
ESTI.JK,0.00058166401865521,"{'beta': array([0.005]), 'alpha': array([0.001])}",0.26,,,,0.0,0.0,,,12.0
ETWA.JK,0.00044347234133690995,"{'beta': array([0.057]), 'alpha': array([0.])}",0.21,,-87.42081979686273,15.507160224505842,4.5140437698824805,-3.648180842838706,,-26.954324585286276,2.3142857142857145
EURO.JK,0.002376026436191882,,0.72,,,,0.0,0.0,,,0.0
EXCL.JK,7.91358560499365e-05,"{'beta': array([0.04]), 'alpha': array([0.])}",0.05,,-2.7844569326886957,28.427237815955426,86.5367228404889,2.3993914435480828,,1.9417405718216394,20.95853658536585
FAPA.JK,0.0011696190634833238,,1.53,,-22.803743274147756,-33.15293190123443,-159.86519731615826,1.2924967457644585,,-4.649079347592325,0.0
FAST.JK,-0.00018340724853683525,"{'beta': array([-0.06]), 'alpha': array([-0.])}",-0.19,,-0.004797818267345441,-94.60197752758164,-7.610834559880957,0.7418565327443655,,-27.60502698093178,145.83540277777774
FASW.JK,-0.00013399944877993825,"{'beta': array([0.046]), 'alpha': array([-0.])}",-0.15,,-33.71354671709585,142.5805799111874,38.92535718017883,1.3785942941230147,,7.657591755353447,17.243243243243242
FILM.JK,0.005141679208923998,"{'beta': array([0.17]), 'alpha': array([0.005])}",1.62,,-52.02120716216279,-5.988714747690401,-709.6681306517478,0.0007508372528232522,,-4.307394322179343,0.25882352941176473
FIMP.JK,-0.00046647765880628874,,-0.23,,,,0.0,0.0,,,0.0
FIRE.JK,0.0016322135161147752,"{'beta': array([0.314]), 'alpha': array([0.001])}",0.42,,27.08839101618974,9.37454515101399,10.560512366756456,0.1127439947727356,,3.9195184983885865,0.0
FISH.JK,0.0014467083520075742,"{'beta': array([-0.258]), 'alpha': array([0.002])}",0.61,,-27.041600277483706,0.040773141666666665,136119.0178910668,1.3530380319072939,,15.271626750673494,13.657657657657657
FITT.JK,0.003912359144112977,"{'beta': array([0.017]), 'alpha': array([0.004])}",1.22,,,,0.0,0.0,,,0.0
FLMC.JK,-0.0023144613365818855,,-1.04,,,,0.0,0.0,,,0.0
FMII.JK,0.0013716402871296065,"{'beta': array([-0.175]), 'alpha': array([0.001])}",0.35,,-2.6877390529765517,-0.2313708759375,-881.7012909399467,0.10419524286499583,,-0.2369615938294759,0.0
FOLK.JK,-0.004677656539989756,,-2.57,,,,0.0,0.0,,,0.0
FOOD.JK,0.000613593393108558,"{'beta': array([-0.067]), 'alpha': array([0.001])}",0.23,,,,0.0,0.0,,,0.0
FORU.JK,0.00367403157459148,"{'beta': array([0.247]), 'alpha': array([0.004])}",0.9,,,,0.0,0.0,,,5.555555555555555
FORZ.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,,,0.0,0.0,,,0.0
FPNI.JK,0.00165528767608587,"{'beta': array([-0.133]), 'alpha': array([0.002])}",0.62,,-24.928414738313403,-0.000887466030531016,-211839.09415384615,0.005103758892116008,,-5.198467820010944,26.595744680851062
FREN.JK,-0.00011300005531887849,"{'beta': array([0.126]), 'alpha': array([-0.])}",-0.05,,-10.031205091602633,-4.542772006928772,-11.006495576651988,1.9909616985229168,,-12.320919084115195,0.0
